2023-08-30T19:01:01,3356,3360,3344,3326,3320,3291,3254,3169,3032,2913 
2023-08-30T19:01:02,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:01:03,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:04,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:06,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:01:07,3357,3360,3344,3326,3321,3291,3254,3169,3032,2913 
2023-08-30T19:01:08,3357,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:01:09,3357,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:01:10,3356,3360,3344,3326,3321,3291,3254,3169,3032,2913 
2023-08-30T19:01:11,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:01:12,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:13,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:01:14,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:16,3357,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:17,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:01:18,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:19,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:20,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:21,3356,3360,3344,3326,3321,3290,3255,3169,3032,2913 
2023-08-30T19:01:22,3357,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:23,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:24,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:01:26,3356,3360,3344,3326,3320,3291,3255,3169,3032,2913 
2023-08-30T19:01:27,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:28,3356,3360,3344,3326,3321,3290,3254,3169,3032,2913 
2023-08-30T19:01:29,3357,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:30,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:31,3357,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:32,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:01:33,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:34,3357,3360,3344,3326,3320,3290,3255,3169,3032,2913 
2023-08-30T19:01:36,3356,3360,3344,3326,3321,3291,3255,3169,3032,2913 
2023-08-30T19:01:37,3356,3360,3344,3326,3320,3291,3255,3169,3032,2913 
2023-08-30T19:01:38,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:39,3356,3360,3344,3326,3320,3291,3255,3169,3032,2913 
2023-08-30T19:01:40,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:01:41,3357,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:42,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:01:43,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:44,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:01:46,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:01:47,3357,3360,3344,3326,3320,3291,3255,3169,3032,2913 
2023-08-30T19:01:48,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:49,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:01:50,3356,3360,3344,3326,3320,3291,3255,3169,3032,2913 
2023-08-30T19:01:51,3356,3361,3344,3326,3320,3290,3254,3169,3032,2913 
2023-08-30T19:01:52,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:01:53,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:01:54,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:55,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:01:57,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:01:58,3356,3360,3344,3326,3320,3290,3254,3169,3032,2913 
2023-08-30T19:01:59,3357,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:02:00,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:02:01,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:02:02,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:03,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:04,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:02:05,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:02:06,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:02:07,3356,3360,3344,3326,3321,3290,3254,3169,3032,2913 
2023-08-30T19:02:09,3357,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:02:10,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:11,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:02:12,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:02:13,3356,3360,3344,3326,3321,3290,3255,3169,3032,2913 
2023-08-30T19:02:14,3356,3360,3344,3326,3320,3291,3255,3169,3032,2913 
2023-08-30T19:02:15,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:02:16,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:02:17,3357,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:02:19,3356,3360,3344,3326,3320,3291,3254,3169,3032,2914 
2023-08-30T19:02:20,3356,3360,3344,3326,3321,3290,3255,3169,3032,2913 
2023-08-30T19:02:21,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:02:22,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:02:23,3357,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:02:24,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:25,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:02:26,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:27,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:02:28,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:02:30,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:31,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:32,3357,3360,3344,3326,3321,3290,3255,3169,3032,2913 
2023-08-30T19:02:33,3356,3360,3344,3325,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:34,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:02:35,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:02:36,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:02:37,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:38,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:02:40,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:02:41,3356,3360,3344,3326,3321,3290,3255,3169,3032,2913 
2023-08-30T19:02:42,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:02:43,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:02:44,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:02:45,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:02:46,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:47,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:02:48,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:02:50,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:02:51,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:02:52,3356,3360,3344,3326,3320,3290,3255,3169,3032,2913 
2023-08-30T19:02:53,3356,3360,3344,3326,3321,3290,3255,3169,3032,2913 
2023-08-30T19:02:54,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:02:55,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:02:56,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:02:57,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:02:58,3357,3360,3344,3326,3320,3290,3254,3169,3032,2913 
2023-08-30T19:02:59,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:03:00,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:03:02,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:03:03,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:03:04,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:05,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:03:06,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:03:07,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:03:08,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:03:09,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:03:10,3357,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:03:12,3357,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:03:13,3357,3360,3344,3326,3321,3290,3254,3169,3032,2913 
2023-08-30T19:03:14,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:03:15,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:03:16,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:03:17,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:03:18,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:03:19,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:20,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:03:22,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:03:23,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:03:24,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:03:25,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:03:26,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:03:27,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:03:28,3356,3360,3344,3326,3320,3291,3255,3169,3032,2913 
2023-08-30T19:03:29,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:30,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:03:32,3357,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:33,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:03:34,3356,3361,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:35,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:36,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:03:37,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:03:38,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:39,3357,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:03:40,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:03:41,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:03:43,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:03:44,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:45,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:46,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:47,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:03:48,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:03:49,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:50,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:51,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:03:53,3357,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:03:54,3356,3360,3344,3326,3320,3290,3254,3169,3032,2913 
2023-08-30T19:03:56,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:03:57,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:03:58,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:03:59,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:00,3356,3361,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:01,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:04:02,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:03,3356,3360,3344,3326,3320,3290,3255,3169,3032,2913 
2023-08-30T19:04:04,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:05,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:04:07,3356,3360,3344,3326,3320,3290,3255,3169,3033,2914 
2023-08-30T19:04:08,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:04:09,3356,3360,3344,3326,3321,3290,3255,3169,3032,2913 
2023-08-30T19:04:10,3356,3360,3344,3325,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:11,3356,3360,3344,3325,3321,3291,3255,3169,3033,2913 
2023-08-30T19:04:12,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:13,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:14,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:15,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:04:17,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:04:18,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:04:19,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:20,3356,3360,3344,3326,3320,3291,3255,3169,3032,2913 
2023-08-30T19:04:21,3357,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:22,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:04:23,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:04:24,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:25,3357,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:04:27,3356,3360,3344,3326,3321,3290,3254,3169,3033,2914 
2023-08-30T19:04:28,3356,3360,3344,3326,3320,3290,3255,3169,3032,2913 
2023-08-30T19:04:29,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:30,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:31,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:32,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:33,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:04:34,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:35,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:37,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:04:38,3357,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:39,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:40,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:04:41,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:04:42,3356,3360,3344,3326,3321,3290,3255,3169,3032,2913 
2023-08-30T19:04:43,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:44,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:45,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:47,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:48,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:49,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:04:50,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:04:51,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:52,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:04:53,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:54,3356,3361,3344,3325,3320,3290,3255,3169,3033,2913 
2023-08-30T19:04:55,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:56,3356,3360,3344,3326,3320,3290,3255,3169,3032,2913 
2023-08-30T19:04:57,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:04:58,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:05:00,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:05:01,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:05:02,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:05:03,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:05:04,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:05:05,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:05:06,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:05:07,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:05:08,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:05:10,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:05:11,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:05:12,3356,3360,3344,3326,3320,3291,3255,3169,3032,2913 
2023-08-30T19:05:13,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:05:14,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:05:15,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:05:16,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:05:17,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:05:18,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:05:20,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:05:21,3356,3360,3344,3326,3320,3290,3255,3169,3032,2913 
2023-08-30T19:05:22,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:05:23,3356,3360,3344,3326,3320,3290,3254,3169,3032,2913 
2023-08-30T19:05:24,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:05:25,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:05:26,3356,3360,3344,3326,3320,3290,3255,3169,3032,2914 
2023-08-30T19:05:27,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:05:28,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:05:29,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:05:31,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:05:32,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:05:33,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:05:34,3356,3360,3344,3326,3321,3291,3254,3169,3033,2913 
2023-08-30T19:05:35,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:05:36,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:05:37,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:05:38,3356,3360,3343,3326,3321,3290,3254,3169,3033,2914 
2023-08-30T19:05:39,3356,3360,3344,3326,3320,3291,3254,3169,3033,2913 
2023-08-30T19:05:41,3356,3360,3344,3326,3320,3291,3254,3169,3032,2913 
2023-08-30T19:05:42,3356,3360,3344,3326,3321,3291,3254,3169,3032,2913 
2023-08-30T19:05:43,3356,3360,3344,3326,3320,3291,3255,3169,3033,2913 
2023-08-30T19:05:44,3356,3360,3344,3326,3320,3290,3255,3169,3033,2913 
2023-08-30T19:05:45,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:05:46,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:05:47,3356,3360,3344,3326,3320,3290,3254,3169,3033,2913 
2023-08-30T19:05:48,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
2023-08-30T19:05:49,3356,3360,3344,3326,3321,3291,3255,3169,3033,2913 
2023-08-30T19:05:51,3356,3360,3344,3326,3321,3290,3254,3169,3033,2913 
2023-08-30T19:05:53,3356,3360,3344,3326,3321,3290,3255,3169,3033,2913 
